A[32]          B[32]         C
103767157    1620499458    1
103767157    103767157    0
-927396104    -2097530188    0
-927396104    -927396104    0
2101142664    -893537473    0
2101142664    2101142664    0
-1656758602    996469952    1
-1656758602    -1656758602    0
-1912013295    1501082318    1
-1912013295    -1912013295    0
-2080122336    -1612556550    1
-2080122336    -2080122336    0
-835919401    -1143048498    0
-835919401    -835919401    0
-1447057950    1364995945    1
-1447057950    -1447057950    0
1115361068    1479034785    1
1115361068    1115361068    0
-1618679163    616480209    1
-1618679163    -1618679163    0
1822156797    262914113    0
1822156797    1822156797    0
411144858    -1050972854    0
411144858    411144858    0
-415587675    1043382306    1
-415587675    -415587675    0
-967089091    -1047881061    0
-967089091    -967089091    0
-1651568139    1908547073    1
-1651568139    -1651568139    0
-1448418672    904769324    1
-1448418672    -1448418672    0
-1746326748    33993817    1
-1746326748    -1746326748    0
-1111278289    -996513837    1
-1111278289    -1111278289    0
8638246    1013274252    1
8638246    8638246    0
-1312964015    1505370613    1
-1312964015    -1312964015    0
-1880513326    604376391    1
-1880513326    -1880513326    0
306477539    -1402764907    0
306477539    306477539    0
484406314    -713906514    0
484406314    484406314    0
-1098724721    67323173    1
-1098724721    -1098724721    0
299148483    1762950750    1
299148483    299148483    0
2061046460    1628158552    0
2061046460    2061046460    0
880372700    -1936668167    0
880372700    880372700    0
1228083646    -290362178    0
1228083646    1228083646    0
-1913568532    -637773958    1
-1913568532    -1913568532    0
1708006795    1529487293    0
1708006795    1708006795    0
-961251827    -349844525    1
-961251827    -961251827    0
-108355374    2010470564    1
-108355374    -108355374    0
2050234586    277756354    0
2050234586    2050234586    0
516384954    1424781031    1
516384954    516384954    0
-1508674514    731848307    1
-1508674514    -1508674514    0
-1114140176    -779919585    1
-1114140176    -1114140176    0
-2120624971    1487802788    1
-2120624971    -2120624971    0
-2121938851    -1604863000    1
-2121938851    -2121938851    0
1096142324    1170523402    1
1096142324    1096142324    0
-1002641611    1114993165    1
-1002641611    -1002641611    0
-777316712    713138302    1
-777316712    -777316712    0
-440658837    979165033    1
-440658837    -440658837    0
2144996399    -1405857641    0
2144996399    2144996399    0
634873202    947004362    1
634873202    634873202    0
-1319300216    -89875868    1
-1319300216    -1319300216    0
927853709    -1017849787    0
927853709    927853709    0
1938429922    -1684552104    0
1938429922    1938429922    0
1322905765    -926271126    0
1322905765    1322905765    0
-947767653    -1786701206    0
-947767653    -947767653    0
-1496644178    2091239317    1
-1496644178    -1496644178    0
148642804    500891981    1
148642804    148642804    0
2143715277    -694426732    0
2143715277    2143715277    0
1900796040    1569049647    0
1900796040    1900796040    0
1704596436    -485227904    0
1704596436    1704596436    0
-560013483    -947030878    0
-560013483    -560013483    0
-1190738909    1948243775    1
-1190738909    -1190738909    0
-1537032328    -1715188764    0
-1537032328    -1537032328    0
-1671946718    1698017641    1
-1671946718    -1671946718    0
775268094    -2033129956    0
775268094    775268094    0
-248483804    -1077020691    0
-248483804    -248483804    0
2141605908    -1162724161    0
2141605908    2141605908    0
-2056352630    -1869431689    1
-2056352630    -2056352630    0
-172047787    1674844780    1
-172047787    -172047787    0
1673653868    -1464242198    0
1673653868    1673653868    0
719894656    1001496677    1
719894656    719894656    0
937473151    -1881938784    0
937473151    937473151    0
-1847363637    -1371824525    1
-1847363637    -1847363637    0
-1277294341    1707944172    1
-1277294341    -1277294341    0
1144124567    -1893823330    0
1144124567    1144124567    0
-203543492    -1010712672    0
-203543492    -203543492    0
1866934615    50949885    0
1866934615    1866934615    0
-1710833874    -481803288    1
-1710833874    -1710833874    0
-1819820036    141384202    1
-1819820036    -1819820036    0
292801184    1724172749    1
292801184    292801184    0
-463576791    -481411750    0
-463576791    -463576791    0
-1761988656    -1699939518    1
-1761988656    -1761988656    0
1876451580    -254670654    0
1876451580    1876451580    0
-1979421441    1453638998    1
-1979421441    -1979421441    0
914495    1390898782    1
914495    914495    0
2137686952    800930267    0
2137686952    2137686952    0
1067251187    401096608    0
1067251187    1067251187    0
844579645    1063658386    1
844579645    844579645    0
-763781086    -1792538893    0
-763781086    -763781086    0
957592831    653599665    0
957592831    957592831    0
-1739780790    1978439724    1
-1739780790    -1739780790    0
-2234770    -1387158652    0
-2234770    -2234770    0
-199274983    546602335    1
-199274983    -199274983    0
504036290    -1487230127    0
504036290    504036290    0
1964138840    -833492911    0
1964138840    1964138840    0
-609359387    1045755515    1
-609359387    -609359387    0
-1169791499    -1256415710    0
-1169791499    -1169791499    0
1732648858    -2015967389    0
1732648858    1732648858    0
837917529    213813089    0
837917529    837917529    0
-222015025    -2065362064    0
-222015025    -222015025    0
-1637731060    -1626057028    1
-1637731060    -1637731060    0
-473866524    599197769    1
-473866524    -473866524    0
1357052843    893571361    0
1357052843    1357052843    0
453842551    1849033789    1
453842551    453842551    0
-493375185    46996382    1
-493375185    -493375185    0
-943577814    -418034660    1
-943577814    -943577814    0
-642771699    -734035008    0
-642771699    -642771699    0
-1455906675    -652638298    1
-1455906675    -1455906675    0
882993247    51544760    0
882993247    882993247    0
-633579028    102151323    1
-633579028    -633579028    0
347446763    -1042043005    0
347446763    347446763    0
1316385664    852391349    0
1316385664    1316385664    0
-535724281    -426996229    1
-535724281    -535724281    0
-1815615419    1190549731    1
-1815615419    -1815615419    0
1894397546    1981961960    1
1894397546    1894397546    0
-534555062    -1004151478    0
-534555062    -534555062    0
-337854886    -1445540260    0
-337854886    -337854886    0
-1676209891    -1029589719    1
-1676209891    -1676209891    0
343926927    1254459860    1
343926927    343926927    0
812847961    2146391185    1
812847961    812847961    0
-1531449733    -73071730    1
-1531449733    -1531449733    0
2048307054    -1216537793    0
2048307054    2048307054    0
-620268536    -1581060656    0
-620268536    -620268536    0
-763048378    -1570137050    0
-763048378    -763048378    0
-228019780    -271728082    0
-228019780    -228019780    0
-495430229    -1105474890    0
-495430229    -495430229    0
-276951971    -207276278    1
-276951971    -276951971    0
-2078414042    210387666    1
-2078414042    -2078414042    0
-337586960    -1680080182    0
-337586960    -337586960    0
336932561    1968092754    1
336932561    336932561    0
220778673    -1267092942    0
220778673    220778673    0
-2139584329    1333335146    1
-2139584329    -2139584329    0
-424754411    -819431550    0
-424754411    -424754411    0
-1162582688    -2066068276    0
-1162582688    -1162582688    0
144860561    -1275646937    0
144860561    144860561    0
2091059502    100145798    0
2091059502    2091059502    0
1616352379    -1566838039    0
1616352379    1616352379    0
-712032453    -852400581    0
-712032453    -712032453    0
-417093280    -2070065222    0
-417093280    -417093280    0
-1662246697    -949676038    1
-1662246697    -1662246697    0
-2112327075    -1405771345    1
-2112327075    -2112327075    0
1473060871    1533109007    1
1473060871    1473060871    0
461751459    -1534274484    0
461751459    461751459    0
1556685656    804499424    0
1556685656    1556685656    0
-1296588199    -936630976    1
-1296588199    -1296588199    0
579694167    627302094    1
579694167    579694167    0
-2042586634    564574284    1
-2042586634    -2042586634    0
2017660358    -156526065    0
2017660358    2017660358    0
1828140870    -362031977    0
1828140870    1828140870    0
-543764275    570129367    1
-543764275    -543764275    0
-1759525638    -624622069    1
-1759525638    -1759525638    0
-1005472280    483572441    1
-1005472280    -1005472280    0
997404661    -761625890    0
997404661    997404661    0
1158452739    -434572732    0
1158452739    1158452739    0
-445933462    -1381711936    0
-445933462    -445933462    0
1171324789    197702871    0
1171324789    1171324789    0
234398303    565182541    1
234398303    234398303    0
1125988787    259577771    0
1125988787    1125988787    0
-985460126    -1505124146    0
-985460126    -985460126    0
-982019613    -1791665984    0
-982019613    -982019613    0
-578351170    1817708778    1
-578351170    -578351170    0
-310612883    -1165583540    0
-310612883    -310612883    0
-706142650    842184124    1
-706142650    -706142650    0
606743046    -1422460537    0
606743046    606743046    0
-905881824    1005390810    1
-905881824    -905881824    0
-1697803172    -1380184383    1
-1697803172    -1697803172    0
1994498125    812389875    0
1994498125    1994498125    0
-1085996718    -1424724880    0
-1085996718    -1085996718    0
207560955    -2043304471    0
207560955    207560955    0
1061551159    1205646868    1
1061551159    1061551159    0
751197912    -1514221511    0
751197912    751197912    0
364504512    1072938756    1
364504512    364504512    0
1140753706    -666966392    0
1140753706    1140753706    0
-1118888325    -1335151250    0
-1118888325    -1118888325    0
1233123921    -1401498018    0
1233123921    1233123921    0
-1607523695    965485866    1
-1607523695    -1607523695    0
1612452821    1844758854    1
1612452821    1612452821    0
-1457874712    1270470337    1
-1457874712    -1457874712    0
-189094339    -983230406    0
-189094339    -189094339    0
1618548167    821181981    0
1618548167    1618548167    0
-1767936433    -2008122992    0
-1767936433    -1767936433    0
349672281    157741699    0
349672281    349672281    0
-341770707    1650283441    1
-341770707    -341770707    0
1936903123    576467914    0
1936903123    1936903123    0
-2080687001    1499048224    1
-2080687001    -2080687001    0
15693704    947993884    1
15693704    15693704    0
939793941    -583314787    0
939793941    939793941    0
1460013679    1073884744    0
1460013679    1460013679    0
821060672    1312986950    1
821060672    821060672    0
-795977865    -1034564439    0
-795977865    -795977865    0
-249623842    662202223    1
-249623842    -249623842    0
1080186768    -1089297258    0
1080186768    1080186768    0
979786183    -1393321928    0
979786183    979786183    0
1897911303    485009677    0
1897911303    1897911303    0
516903    -398454543    0
516903    516903    0
1017377258    186001507    0
1017377258    1017377258    0
1641630769    -197871599    0
1641630769    1641630769    0
1956908968    -1114078364    0
1956908968    1956908968    0
388013086    929317913    1
388013086    388013086    0
2059166229    338018352    0
2059166229    2059166229    0
-1493826023    -188594919    1
-1493826023    -1493826023    0
-2147122881    72898677    1
-2147122881    -2147122881    0
-350463862    -436867691    0
-350463862    -350463862    0
-1164161210    253429835    1
-1164161210    -1164161210    0
-1502220520    -631200121    1
-1502220520    -1502220520    0
-1457872804    -1933796083    0
-1457872804    -1457872804    0
-1778854152    -377423108    1
-1778854152    -1778854152    0
589346693    -15563846    0
589346693    589346693    0
-1357285019    1909318184    1
-1357285019    -1357285019    0
-1431030889    2016712375    1
-1431030889    -1431030889    0
-1454375354    112611548    1
-1454375354    -1454375354    0
1884482844    1046010788    0
1884482844    1884482844    0
978023475    1972701217    1
978023475    978023475    0
1859388229    94929085    0
1859388229    1859388229    0
919451882    -953273043    0
919451882    919451882    0
-713629677    -400142637    1
-713629677    -713629677    0
-1172229289    -806060869    1
-1172229289    -1172229289    0
1374427321    1194328162    0
1374427321    1374427321    0
191806016    208612533    1
191806016    191806016    0
483670832    -966367812    0
483670832    483670832    0
-1485781822    753881660    1
-1485781822    -1485781822    0
-466193622    2002857176    1
-466193622    -466193622    0
-2120491633    590785260    1
-2120491633    -2120491633    0
-413357329    -1512692215    0
-413357329    -413357329    0
1593945530    -1721826438    0
1593945530    1593945530    0
-946703015    239099919    1
-946703015    -946703015    0
-1176325954    -1215296611    0
-1176325954    -1176325954    0
2096245408    -355208237    0
2096245408    2096245408    0
-1477010742    -1470742370    1
-1477010742    -1477010742    0
-1309524514    1334732343    1
-1309524514    -1309524514    0
1460590340    -1576692698    0
1460590340    1460590340    0
1553750272    1365414189    0
1553750272    1553750272    0
-456604027    -2015942179    0
-456604027    -456604027    0
-1900761185    1276349737    1
-1900761185    -1900761185    0
372816231    2139840802    1
372816231    372816231    0
395689225    1375543139    1
395689225    395689225    0
1197300618    430387817    0
1197300618    1197300618    0
1893121899    -1185467425    0
1893121899    1893121899    0
689268943    410034776    0
689268943    689268943    0
2062107998    1995470028    0
2062107998    2062107998    0
-1649670046    1665431805    1
-1649670046    -1649670046    0
-812727831    -1891244666    0
-812727831    -812727831    0
1476169954    1384424772    0
1476169954    1476169954    0
-275364269    685265753    1
-275364269    -275364269    0
-39875496    -972186856    0
-39875496    -39875496    0
-1788558914    -902147045    1
-1788558914    -1788558914    0
-235816274    -179264255    1
-235816274    -235816274    0
-569793706    -1351311039    0
-569793706    -569793706    0
719980194    -17434331    0
719980194    719980194    0
486424062    516376196    1
486424062    486424062    0
-1791629154    -724156083    1
-1791629154    -1791629154    0
1363740310    1158465871    0
1363740310    1363740310    0
1087914215    -1239299473    0
1087914215    1087914215    0
-857415709    1707315170    1
-857415709    -857415709    0
-157106496    -1422423328    0
-157106496    -157106496    0
-1258512174    -572485393    1
-1258512174    -1258512174    0
-1301531220    1955854098    1
-1301531220    -1301531220    0
-967972336    -872765012    1
-967972336    -967972336    0
754936331    -143808393    0
754936331    754936331    0
-110006507    -613787783    0
-110006507    -110006507    0
1460121161    -554057001    0
1460121161    1460121161    0
-2141275256    -1596737094    1
-2141275256    -2141275256    0
1475892296    -969976715    0
1475892296    1475892296    0
-1352475928    249707384    1
-1352475928    -1352475928    0
-546541209    -263329840    1
-546541209    -546541209    0
-317335814    -2004068447    0
-317335814    -317335814    0
2068409624    1344621937    0
2068409624    2068409624    0
1189601688    -1071263721    0
1189601688    1189601688    0
-1041428313    90895434    1
-1041428313    -1041428313    0
2090646505    -251419578    0
2090646505    2090646505    0
1453447753    -1505018717    0
1453447753    1453447753    0
619155039    -225532502    0
619155039    619155039    0
408464887    -776773007    0
408464887    408464887    0
-32023342    992143485    1
-32023342    -32023342    0
1654078981    515815100    0
1654078981    1654078981    0
-440767795    1060357927    1
-440767795    -440767795    0
600178938    -174160220    0
600178938    600178938    0
-1171985392    -1395612306    0
-1171985392    -1171985392    0
1368651619    1270291275    0
1368651619    1368651619    0
1009076166    -897496021    0
1009076166    1009076166    0
1955959306    -1437118567    0
1955959306    1955959306    0
-819188874    -1494896667    0
-819188874    -819188874    0
1846496463    -957618972    0
1846496463    1846496463    0
1034362770    280054230    0
1034362770    1034362770    0
-1685469063    -1948700123    0
-1685469063    -1685469063    0
-1079263940    -880912171    1
-1079263940    -1079263940    0
1989228178    -1569483662    0
1989228178    1989228178    0
-521838854    -1821466843    0
-521838854    -521838854    0
622592099    -1632820316    0
622592099    622592099    0
-1869792425    -340869950    1
-1869792425    -1869792425    0
-1708246035    1518505379    1
-1708246035    -1708246035    0
-288723028    -1534307383    0
-288723028    -288723028    0
1917068898    -263063451    0
1917068898    1917068898    0
1777044774    -1800404741    0
1777044774    1777044774    0
713731792    2037295495    1
713731792    713731792    0
1951832541    -45159232    0
1951832541    1951832541    0
1267709823    1545085700    1
1267709823    1267709823    0
1291327646    1130475301    0
1291327646    1291327646    0
-1832856125    2103053403    1
-1832856125    -1832856125    0
-1913207675    -1939216900    0
-1913207675    -1913207675    0
1712798173    -3268285    0
1712798173    1712798173    0
152846570    1508591065    1
152846570    152846570    0
-697591133    931960293    1
-697591133    -697591133    0
-1925502601    -1916608138    1
-1925502601    -1925502601    0
-1897807677    538878670    1
-1897807677    -1897807677    0
-254689013    -854465788    0
-254689013    -254689013    0
-651583546    965721579    1
-651583546    -651583546    0
1385972449    -1580410184    0
1385972449    1385972449    0
1323085731    -2013770369    0
1323085731    1323085731    0
760644747    997648673    1
760644747    760644747    0
-2111883507    496533274    1
-2111883507    -2111883507    0
1157376272    -1336331601    0
1157376272    1157376272    0
-452833681    588716511    1
-452833681    -452833681    0
-1744585343    95590018    1
-1744585343    -1744585343    0
92391506    -206226903    0
92391506    92391506    0
788201939    -1236238015    0
788201939    788201939    0
2135174969    -565531434    0
2135174969    2135174969    0
-1672304041    451534156    1
-1672304041    -1672304041    0
532586612    1586630099    1
532586612    532586612    0
1407336075    1678351741    1
1407336075    1407336075    0
-1518648934    1357727812    1
-1518648934    -1518648934    0
867274173    999615671    1
867274173    867274173    0
-1852835071    -1424745020    1
-1852835071    -1852835071    0
165172022    1966865226    1
165172022    165172022    0
-843484528    -84168429    1
-843484528    -843484528    0
1366049966    -1565110180    0
1366049966    1366049966    0
-5556501    1183835516    1
-5556501    -5556501    0
-1112587226    2082591740    1
-1112587226    -1112587226    0
2109536410    -1090122154    0
2109536410    2109536410    0
-582233272    -458452541    1
-582233272    -582233272    0
1789048535    -1815777398    0
1789048535    1789048535    0
1165995981    -896777420    0
1165995981    1165995981    0
750548223    -2143898757    0
750548223    750548223    0
-493218050    -322858958    1
-493218050    -493218050    0
-274394975    1403900792    1
-274394975    -274394975    0
1730378440    1345687810    0
1730378440    1730378440    0
1553052553    -743499542    0
1553052553    1553052553    0
53577441    -2064272736    0
53577441    53577441    0
1334012063    1600816183    1
1334012063    1334012063    0
1435274426    -354058986    0
1435274426    1435274426    0
-1156748608    -487358619    1
-1156748608    -1156748608    0
-1247024807    -1163054558    1
-1247024807    -1247024807    0
-873592858    -1409374949    0
-873592858    -873592858    0
-573395015    -34918626    1
-573395015    -573395015    0
-1895878999    1247658286    1
-1895878999    -1895878999    0
1387970960    2142921832    1
1387970960    1387970960    0
-1612405147    -37278176    1
-1612405147    -1612405147    0
-1437358589    859323578    1
-1437358589    -1437358589    0
-454596233    1597871579    1
-454596233    -454596233    0
-2038074686    2136284435    1
-2038074686    -2038074686    0
-832022622    -2068068633    0
-832022622    -832022622    0
-397184699    1630923560    1
-397184699    -397184699    0
694837269    19458370    0
694837269    694837269    0
-2017902145    -1916341015    1
-2017902145    -2017902145    0
-408413054    1867094757    1
-408413054    -408413054    0
-526186423    2138042584    1
-526186423    -526186423    0
-1909035954    -771300889    1
-1909035954    -1909035954    0
469126203    -889237885    0
469126203    469126203    0
-2118978688    1880651284    1
-2118978688    -2118978688    0
-106566882    -1769856232    0
-106566882    -106566882    0
-509266480    1992576306    1
-509266480    -509266480    0
-328630957    -1946271874    0
-328630957    -328630957    0
1918250846    -2093498829    0
1918250846    1918250846    0
-1554821719    -1234485767    1
-1554821719    -1554821719    0
-2026509787    -1488026255    1
-2026509787    -2026509787    0
452742827    -811473311    0
452742827    452742827    0
-398551650    648999212    1
-398551650    -398551650    0
1235989838    2011976393    1
1235989838    1235989838    0
1378041093    1832733461    1
1378041093    1378041093    0
-1810320755    -87040072    1
-1810320755    -1810320755    0
-1749995210    -2068319479    0
-1749995210    -1749995210    0
262867785    -1963540697    0
262867785    262867785    0
-1200247199    1123594325    1
-1200247199    -1200247199    0
-783536801    971429572    1
-783536801    -783536801    0
65400967    1554926048    1
65400967    65400967    0
-1438983618    2127783331    1
-1438983618    -1438983618    0
1898709331    875291921    0
1898709331    1898709331    0
-1769214485    233872436    1
-1769214485    -1769214485    0
-332780203    -841423037    0
-332780203    -332780203    0
351865566    -244718667    0
351865566    351865566    0
441259593    563102563    1
441259593    441259593    0
-440870162    -120935151    1
-440870162    -440870162    0
462249417    -1581895117    0
462249417    462249417    0
-1838936011    -311154988    1
-1838936011    -1838936011    0
939796799    -1816676255    0
939796799    939796799    0
-1970707450    -968169183    1
-1970707450    -1970707450    0
-1795422205    -176877277    1
-1795422205    -1795422205    0
-1402312455    949221119    1
-1402312455    -1402312455    0
-1601396782    -354050645    1
-1601396782    -1601396782    0
2130788578    929606454    0
2130788578    2130788578    0
985952435    -1766272985    0
985952435    985952435    0
647296336    -472954888    0
647296336    647296336    0
1664926156    1564688459    0
1664926156    1664926156    0
-1909854237    2075364237    1
-1909854237    -1909854237    0
535752842    -1999832329    0
535752842    535752842    0
1688333801    3864088    0
1688333801    1688333801    0
-2031180941    -1682466303    1
-2031180941    -2031180941    0
-697652556    -1923795741    0
-697652556    -697652556    0
1225837445    -2143063332    0
1225837445    1225837445    0
761651548    -182640488    0
761651548    761651548    0
-626749354    -1866695269    0
-626749354    -626749354    0
69148842    -2063899582    0
69148842    69148842    0
-2130624091    -1491139220    1
-2130624091    -2130624091    0
148716107    1441701340    1
148716107    148716107    0
809648962    2080505380    1
809648962    809648962    0
466310567    1446770626    1
466310567    466310567    0
-2068561844    1341006740    1
-2068561844    -2068561844    0
1202163424    -410187317    0
1202163424    1202163424    0
935992821    -25756558    0
935992821    935992821    0
-1600567416    1676494044    1
-1600567416    -1600567416    0
-598085180    -56367405    1
-598085180    -598085180    0
-94446580    298580159    1
-94446580    -94446580    0
917364386    -849214190    0
917364386    917364386    0
-560291712    -588683203    0
-560291712    -560291712    0
-1861315924    1576914332    1
-1861315924    -1861315924    0
1478462026    -345886461    0
1478462026    1478462026    0
-2121975251    -1213651607    1
-2121975251    -2121975251    0
-242975623    -1086318928    0
-242975623    -242975623    0
-289116616    1642337328    1
-289116616    -289116616    0
-1359867591    803136618    1
-1359867591    -1359867591    0
-737036209    -1404411102    0
-737036209    -737036209    0
-1175294289    980898348    1
-1175294289    -1175294289    0
-655787291    -784013127    0
-655787291    -655787291    0
538441514    -312871157    0
538441514    538441514    0
-438370614    1616020193    1
-438370614    -438370614    0
1248726196    457654003    0
1248726196    1248726196    0
-1959056835    -29875202    1
-1959056835    -1959056835    0
-1055795323    -582447467    1
-1055795323    -1055795323    0
-222017208    275105135    1
-222017208    -222017208    0
71029212    1201603849    1
71029212    71029212    0
-347930163    -1954405524    0
-347930163    -347930163    0
-1817302705    -2146238644    0
-1817302705    -1817302705    0
1689748784    -1021591820    0
1689748784    1689748784    0
-1261034639    -1687974319    0
-1261034639    -1261034639    0
1294742866    1340112094    1
1294742866    1294742866    0
-127750363    26717335    1
-127750363    -127750363    0
1527585055    1953859907    1
1527585055    1527585055    0
-2099125325    -563151332    1
-2099125325    -2099125325    0
-1355811520    -1564130323    0
-1355811520    -1355811520    0
-679935967    -1468265636    0
-679935967    -679935967    0
1166780954    2098133089    1
1166780954    1166780954    0
-1475017167    1286653341    1
-1475017167    -1475017167    0
-595746677    -732289721    0
-595746677    -595746677    0
2115039506    -1642676387    0
2115039506    2115039506    0
-26140569    1628071142    1
-26140569    -26140569    0
-401728550    2086223261    1
-401728550    -401728550    0
-2143012919    1748443928    1
-2143012919    -2143012919    0
728725470    -760235142    0
728725470    728725470    0
-1180330404    498612636    1
-1180330404    -1180330404    0
-297702331    430460890    1
-297702331    -297702331    0
-754940427    453002883    1
-754940427    -754940427    0
655380414    2049947369    1
655380414    655380414    0
-1369926974    2077641926    1
-1369926974    -1369926974    0
322682954    -667955119    0
322682954    322682954    0
1587281113    -524028738    0
1587281113    1587281113    0
1628399725    -315054611    0
1628399725    1628399725    0
2005519248    846662221    0
2005519248    2005519248    0
1431233047    1919169923    1
1431233047    1431233047    0
-1121956187    1126522454    1
-1121956187    -1121956187    0
14487330    618684404    1
14487330    14487330    0
24032987    -716202686    0
24032987    24032987    0
-2109042087    111764151    1
-2109042087    -2109042087    0
1663503272    1213248160    0
1663503272    1663503272    0
-1959601016    -1605828402    1
-1959601016    -1959601016    0
1768003457    1128431568    0
1768003457    1768003457    0
-764729916    -1204394973    0
-764729916    -764729916    0
-1127596423    114738722    1
-1127596423    -1127596423    0
944042925    -1606180457    0
944042925    944042925    0
261162101    107967375    0
261162101    261162101    0
601047303    -1652884428    0
601047303    601047303    0
1294606566    1028826789    0
1294606566    1294606566    0
833169198    -1266733678    0
833169198    833169198    0
124007281    1488062320    1
124007281    124007281    0
-506160999    -1183351834    0
-506160999    -506160999    0
474048557    720552612    1
474048557    474048557    0
1559001333    52262163    0
1559001333    1559001333    0
468999400    -22269443    0
468999400    468999400    0
-1945453150    -1270115104    1
-1945453150    -1945453150    0
-1068229255    1329744904    1
-1068229255    -1068229255    0
1272170024    600091412    0
1272170024    1272170024    0
1908428023    54839500    0
1908428023    1908428023    0
777480408    -1648112812    0
777480408    777480408    0
-1828977786    1685352709    1
-1828977786    -1828977786    0
207605864    1417047725    1
207605864    207605864    0
872330398    40360204    0
872330398    872330398    0
30481447    -1961670913    0
30481447    30481447    0
-2103415587    898876953    1
-2103415587    -2103415587    0
-1451776703    -569730470    1
-1451776703    -1451776703    0
1928311132    1598462004    0
1928311132    1928311132    0
-1946633440    -1587981259    1
-1946633440    -1946633440    0
-1018751221    1138525622    1
-1018751221    -1018751221    0
-1072579423    -1550687144    0
-1072579423    -1072579423    0
634277397    1641740210    1
634277397    634277397    0
-1040138084    -754674788    1
-1040138084    -1040138084    0
1653295741    323672742    0
1653295741    1653295741    0
-238852347    -1763858731    0
-238852347    -238852347    0
1491806629    1217422888    0
1491806629    1491806629    0
2091206887    841449056    0
2091206887    2091206887    0
1142083663    -2107690471    0
1142083663    1142083663    0
156830495    -1676669592    0
156830495    156830495    0
-1235734513    1118983885    1
-1235734513    -1235734513    0
768789032    -1995661663    0
768789032    768789032    0
1630334161    -436311300    0
1630334161    1630334161    0
1512358464    -910388581    0
1512358464    1512358464    0
-570889319    -1921653103    0
-570889319    -570889319    0
-234525548    1128249614    1
-234525548    -234525548    0
435658617    867000928    1
435658617    435658617    0
392794645    -1723888360    0
392794645    392794645    0
1299593094    -68629714    0
1299593094    1299593094    0
-323062576    -266002642    1
-323062576    -323062576    0
417344517    1766409484    1
417344517    417344517    0
-1211657145    2104200136    1
-1211657145    -1211657145    0
-1057409042    -677514451    1
-1057409042    -1057409042    0
1979648429    -498886855    0
1979648429    1979648429    0
357477708    437641782    1
357477708    357477708    0
499486765    -974094479    0
499486765    499486765    0
-1407028913    -809093258    1
-1407028913    -1407028913    0
-777109320    -579583643    1
-777109320    -777109320    0
-809621030    -933738205    0
-809621030    -809621030    0
2117425632    1082502874    0
2117425632    2117425632    0
-1679902519    1977401498    1
-1679902519    -1679902519    0
-38950663    -2137434403    0
-38950663    -38950663    0
404489069    1921474231    1
404489069    404489069    0
-2004873310    770329971    1
-2004873310    -2004873310    0
1133265984    692939344    0
1133265984    1133265984    0
-847872765    -470215096    1
-847872765    -847872765    0
-1263054232    1155791213    1
-1263054232    -1263054232    0
255183573    -1501672752    0
255183573    255183573    0
1511725611    -410722262    0
1511725611    1511725611    0
-465607101    -1380050006    0
-465607101    -465607101    0
1613517386    -685005426    0
1613517386    1613517386    0
1196586634    -371932055    0
1196586634    1196586634    0
1556533625    782777816    0
1556533625    1556533625    0
721855273    1258828600    1
721855273    721855273    0
-1832285180    274152565    1
-1832285180    -1832285180    0
1670562583    1633314424    0
1670562583    1670562583    0
1443700305    -799793996    0
1443700305    1443700305    0
1099547471    -1368260429    0
1099547471    1099547471    0
-2147387914    306840587    1
-2147387914    -2147387914    0
-1147620017    407073497    1
-1147620017    -1147620017    0
-844764457    1418504648    1
-844764457    -844764457    0
-409217169    980801568    1
-409217169    -409217169    0
-1679225038    68782188    1
-1679225038    -1679225038    0
-555530205    1722666424    1
-555530205    -555530205    0
793302539    -672953943    0
793302539    793302539    0
-556873263    2137023725    1
-556873263    -556873263    0
-1089216239    2076686227    1
-1089216239    -1089216239    0
10133874    1812542169    1
10133874    10133874    0
-133689612    -608680927    0
-133689612    -133689612    0
111537552    -989174901    0
111537552    111537552    0
1446753440    1025526083    0
1446753440    1446753440    0
-202427537    738791353    1
-202427537    -202427537    0
697017944    -624286826    0
697017944    697017944    0
323018027    201050664    0
323018027    323018027    0
1867304419    -1129328715    0
1867304419    1867304419    0
-842440634    1968320000    1
-842440634    -842440634    0
-1570925321    -1270143768    1
-1570925321    -1570925321    0
1559679972    1602268968    1
1559679972    1559679972    0
591380910    -1137986424    0
591380910    591380910    0
468386663    2008908587    1
468386663    468386663    0
-1956563145    -506293071    1
-1956563145    -1956563145    0
471241383    -1768587487    0
471241383    471241383    0
1990275007    1626756610    0
1990275007    1990275007    0
-480656945    -298303294    1
-480656945    -480656945    0
-1640034611    -287089769    1
-1640034611    -1640034611    0
-2084520473    2036663122    1
-2084520473    -2084520473    0
-405482726    -1817305986    0
-405482726    -405482726    0
-1141987249    1325641010    1
-1141987249    -1141987249    0
-91602280    293947527    1
-91602280    -91602280    0
1580511405    -147588924    0
1580511405    1580511405    0
-275773037    -362488273    0
-275773037    -275773037    0
296101577    631018924    1
296101577    296101577    0
296726544    1013382022    1
296726544    296726544    0
457277282    -1283139116    0
457277282    457277282    0
118468552    620236164    1
118468552    118468552    0
-779415435    251436334    1
-779415435    -779415435    0
-364220237    -1079287342    0
-364220237    -364220237    0
1799011473    -436012433    0
1799011473    1799011473    0
-479571856    779693551    1
-479571856    -479571856    0
2019550240    -419486392    0
2019550240    2019550240    0
1780853612    -1923897800    0
1780853612    1780853612    0
1460682222    947398180    0
1460682222    1460682222    0
395436891    -1762916945    0
395436891    395436891    0
